date,sentiment
2018-07-08,-0.214778
2018-07-09,-0.253037
2018-07-10,-0.113643
2018-07-11,-0.17111
2018-07-12,-0.164286
2018-07-13,-0.502096
2018-07-14,-0.019941
2018-07-15,-0.506489
2018-07-16,-0.134251
2018-07-17,-0.795192
2018-07-18,-0.544882
2018-07-19,-0.377892
2018-07-20,-0.737133
2018-07-21,-0.270802
2018-07-22,-0.415198
2018-07-23,-0.670403
2018-07-24,-0.668392
2018-07-25,-0.62552
2018-07-26,-0.645394
2018-07-27,-0.339962
2018-07-28,-0.163947
2018-07-29,-0.387033
2018-07-30,-0.246556
2018-07-31,-0.614871
2018-08-01,-0.6552
2018-08-02,-0.594235
2018-08-03,-0.547329
2018-08-04,-0.392176
2018-08-05,-0.558494
2018-08-06,-0.372315
2018-08-07,-0.450653
2018-08-08,-0.326261
2018-08-09,-0.781364
2018-08-10,-0.610055
2018-08-11,-0.411115
2018-08-12,-0.187912
2018-08-13,-0.11128
2018-08-14,-0.131545
2018-08-15,-0.638018
2018-08-16,-0.617748
2018-08-17,-0.19418
2018-08-18,-0.10888
2018-08-19,-0.809665
2018-08-20,-0.353338
2018-08-21,-0.65669
2018-08-22,-0.75386
2018-08-23,-0.353644
2018-08-24,-0.494408
2018-08-25,-0.235213
2018-08-26,0.034387
2018-08-27,-0.806803
2018-08-28,-0.849767
2018-08-29,-0.407553
2018-08-30,-0.511433
2018-08-31,-0.660307
2018-09-01,-0.240724
2018-09-02,-0.663367
2018-09-03,-0.651038
2018-09-04,-0.349452
2018-09-05,-0.822582
2018-09-06,-0.306845
2018-09-07,-0.835246
2018-09-08,-0.338807
2018-09-09,-0.026463
2018-09-10,-0.546264
2018-09-11,-0.58794
2018-09-12,-0.161842
2018-09-13,-0.64552
2018-09-14,-0.10621
2018-09-15,-0.499781
2018-09-16,-0.4945
2018-09-17,-0.074608
2018-09-18,-0.172279
2018-09-19,-0.367938
2018-09-20,-0.424041
2018-09-21,-0.217067
2018-09-22,-0.353449
2018-09-23,-0.42236
2018-09-24,-0.27732
2018-09-25,-0.472765
2018-09-26,-0.180145
2018-09-27,-0.457336
2018-09-28,-0.324354
2018-09-29,-0.544396
2018-09-30,-0.339801
2018-10-01,-0.193531
2018-10-02,-0.592848
2018-10-03,-0.152889
2018-10-04,-0.450094
2018-10-05,-0.203259
2018-10-06,-0.302657
2018-10-07,-0.415671
2018-10-08,0.084406
2018-10-09,-0.42721
2018-10-10,-0.322045
2018-10-11,-0.375647
2018-10-12,-0.205652
2018-10-13,-0.114797
2018-10-14,-0.167034
2018-10-15,-0.11002
2018-10-16,-0.10528
2018-10-17,-0.499912
2018-10-18,-0.343991
2018-10-19,-0.097083
2018-10-20,0.059089
2018-10-21,-0.388852
2018-10-22,-0.294395
2018-10-23,-0.308701
2018-10-24,-0.31774
2018-10-25,-0.243583
2018-10-26,-0.505315
2018-10-27,-0.285753
2018-10-28,-0.613019
2018-10-29,-0.247493
2018-10-30,0.027044
2018-10-31,-0.15143
2018-11-01,-0.103313
2018-11-02,-0.506772
2018-11-03,-0.268287
2018-11-04,-0.49487
2018-11-05,0.098592
2018-11-06,-0.126661
2018-11-07,0.274051
2018-11-08,-0.271511
2018-11-09,-0.058633
2018-11-10,-0.236495
2018-11-11,-0.300053
2018-11-12,-0.053501
2018-11-13,-0.282213
2018-11-14,-0.103085
2018-11-15,-0.159647
2018-11-16,-0.324381
2018-11-17,-0.536841
2018-11-18,-0.448445
2018-11-19,-0.146111
2018-11-20,-0.430292
2018-11-21,-0.377365
2018-11-22,-0.32613
2018-11-23,-0.088638
2018-11-24,-0.29573
2018-11-25,-0.198422
2018-11-26,-0.328656
2018-11-27,-0.436567
2018-11-28,-0.30699
2018-11-29,-0.00805
2018-11-30,-0.194918
2018-12-01,-0.125396
2018-12-02,-0.219246
2018-12-03,-0.35933
2018-12-04,0.00229
2018-12-05,-0.362965
2018-12-06,-0.557103
2018-12-07,-0.215206
2018-12-08,-0.140812
2018-12-09,0.078878
2018-12-10,-0.287143
2018-12-11,-0.13569
2018-12-12,-0.199222
2018-12-13,0.010333
2018-12-14,-0.009783
2018-12-15,-0.022289
2018-12-16,-0.39604
2018-12-17,-0.260359
2018-12-18,-0.067596
2018-12-19,-0.276852
2018-12-20,-0.131008
2018-12-21,-0.030938
2018-12-22,-0.040352
2018-12-23,-0.482612
2018-12-24,-0.186361
2018-12-25,-0.297092
2018-12-26,0.017657
2018-12-27,-0.079672
2018-12-28,-0.375013
2018-12-29,-0.161044
2018-12-30,-0.334956
2018-12-31,-0.157912
2019-01-01,-0.309185
2019-01-02,-0.339403
2019-01-03,-0.110063
2019-01-04,-0.132636
2019-01-05,0.074351
2019-01-06,-0.197367
2019-01-07,-0.164527
2019-01-08,-0.00245
2019-01-09,-0.361377
2019-01-10,-0.316443
2019-01-11,0.002853
2019-01-12,-0.167917
2019-01-13,-0.199897
2019-01-14,-0.361484
2019-01-15,-0.438274
2019-01-16,-0.298975
2019-01-17,0.028897
2019-01-18,-0.427846
2019-01-19,-0.058346
2019-01-20,-0.300674
2019-01-21,-0.516037
2019-01-22,-0.247536
2019-01-23,-0.37608
2019-01-24,-0.075715
2019-01-25,-0.264566
2019-01-26,-0.294062
2019-01-27,-0.209454
2019-01-28,-0.106037
2019-01-29,-0.12494
2019-01-30,-0.199256
2019-01-31,-0.049448
2019-02-01,-0.034982
2019-02-02,-0.266641
2019-02-03,-0.374747
2019-02-04,0.073423
2019-02-05,-0.027202
2019-02-06,-0.068249
2019-02-07,-0.213716
2019-02-08,-0.017855
2019-02-09,-0.437177
2019-02-10,-0.234824
2019-02-11,-0.016106
2019-02-12,-0.413108
2019-02-13,-0.105347
2019-02-14,-0.371457
2019-02-15,-0.211696
2019-02-16,-0.225835
2019-02-17,-0.454726
2019-02-18,-0.314397
2019-02-19,-0.105568
2019-02-20,-0.113859
2019-02-21,-0.564501
2019-02-22,-0.492891
2019-02-23,-0.072736
2019-02-24,-0.454327
2019-02-25,0.017108
2019-02-26,0.032365
2019-02-27,-0.123687
2019-02-28,-0.113106
2019-03-01,-0.634737
2019-03-02,-0.269205
2019-03-03,-0.132182
2019-03-04,-0.032401
2019-03-05,-0.324773
2019-03-06,-0.289353
2019-03-07,-0.475558
2019-03-08,-0.180873
2019-03-09,-0.165254
2019-03-10,-0.079298
2019-03-11,-0.494612
2019-03-12,-0.430621
2019-03-13,-0.172156
2019-03-14,-0.231302
2019-03-15,-0.174984
2019-03-16,-0.12824
2019-03-17,-0.092999
2019-03-18,-0.265908
2019-03-19,-0.000958
2019-03-20,-0.487431
2019-03-21,-0.24938
2019-03-22,-0.125433
2019-03-23,-0.11197
2019-03-24,-0.5984
2019-03-25,-0.209657
2019-03-26,-0.473682
2019-03-27,-0.142192
2019-03-28,-0.226929
2019-03-29,-0.042641
2019-03-30,-0.463282
2019-03-31,-0.039712
2019-04-01,-0.204487
2019-04-02,0.180681
2019-04-03,-0.016139
2019-04-04,-0.175993
2019-04-05,-0.546291
2019-04-06,-0.588588
2019-04-07,-0.201106
2019-04-08,-0.439743
2019-04-09,-0.384243
2019-04-10,-0.259491
2019-04-11,-0.182815
2019-04-12,-0.21184
2019-04-13,-0.10891
2019-04-14,-0.685182
2019-04-15,-0.18495
2019-04-16,0.198532
2019-04-17,-0.327348
2019-04-18,-0.038726
2019-04-19,-0.523727
2019-04-20,-0.6993
2019-04-21,-0.655014
2019-04-22,-0.366347
2019-04-23,-0.750349
2019-04-24,-0.478597
2019-04-25,-0.477256
2019-04-26,-0.538282
2019-04-27,-0.31154
2019-04-28,-0.29137
2019-04-29,-0.162256
2019-04-30,-0.011458
2019-05-01,-0.809381
2019-05-02,-0.067122
2019-05-03,-0.415217
2019-05-04,-0.456995
2019-05-05,-0.65775
2019-05-06,-0.548134
2019-05-07,-0.536736
2019-05-08,-0.703366
2019-05-09,-0.44175
2019-05-10,-0.352296
2019-05-11,-0.386504
2019-05-12,-0.582919
2019-05-13,-0.488962
2019-05-14,-0.497057
2019-05-15,-0.438598
2019-05-16,-0.595332
2019-05-17,-0.474876
2019-05-18,-0.170755
2019-05-19,-0.598802
2019-05-20,-0.389363
2019-05-21,-0.454487
2019-05-22,0.012479
2019-05-23,-0.545373
2019-05-24,-0.137727
2019-05-25,-0.263858
2019-05-26,-0.636873
2019-05-27,-0.434496
2019-05-28,-0.126021
2019-05-29,-0.380092
2019-05-30,-0.44752
2019-05-31,-0.245819
2019-06-01,-0.213225
2019-06-02,-0.652582
2019-06-03,-0.469593
2019-06-04,-0.096611
2019-06-05,-0.207716
2019-06-06,-0.418705
2019-06-07,-0.606362
2019-06-08,-0.147888
2019-06-09,-0.77231
2019-06-10,-0.2684
2019-06-11,-0.295039
2019-06-12,-0.623147
2019-06-13,-0.326507
2019-06-14,-0.672652
2019-06-15,-0.457706
2019-06-16,-0.479978
2019-06-17,-0.349062
2019-06-18,-0.499124
2019-06-19,-0.270609
2019-06-20,-0.132821
2019-06-21,-0.545552
2019-06-22,-0.245831
2019-06-23,-0.255747
2019-06-24,-0.560577
2019-06-25,-0.454774
2019-06-26,-0.361556
2019-06-27,-0.698001
2019-06-28,-0.103365
2019-06-29,-0.13965
2019-06-30,-0.386589
2019-07-01,-0.597848
2019-07-02,-0.837705
2019-07-03,-0.51088
2019-07-04,-0.463321
2019-07-05,-0.584525
2019-07-06,-0.763974
2019-07-07,-0.272705
2019-07-08,-0.138154
2019-07-09,-0.354624
2019-07-10,-0.347846
2019-07-11,-0.414777
2019-07-12,-0.427221
2019-07-13,-0.534323
2019-07-14,-0.437304
2019-07-15,-0.79295
2019-07-16,-0.453584
2019-07-17,-0.364216
2019-07-18,-0.692611
2019-07-19,-0.491446
2019-07-20,-0.133376
2019-07-21,-0.624362
2019-07-22,-0.564264
2019-07-23,-0.50225
2019-07-24,-0.011884
2019-07-25,-0.423149
2019-07-26,-0.670591
2019-07-27,-0.477271
2019-07-28,-0.629088
2019-07-29,-0.724931
2019-07-30,-0.538694
2019-07-31,-0.716003
2019-08-01,-0.79521
2019-08-02,-0.308799
2019-08-03,-0.632119
2019-08-04,-0.457918
2019-08-05,-0.668935
2019-08-06,-0.324554
2019-08-07,-0.27572
2019-08-08,-0.776441
2019-08-09,-0.046837
2019-08-10,-0.677359
2019-08-11,-0.710078
2019-08-12,-0.141081
2019-08-13,-0.692029
2019-08-14,-0.671323
2019-08-15,-0.292226
2019-08-16,-0.368171
2019-08-17,-0.221947
2019-08-18,-0.418273
2019-08-19,-0.24801
2019-08-20,-0.681008
2019-08-21,-0.374139
2019-08-22,-0.260786
2019-08-23,-0.379694
2019-08-24,-0.521004
2019-08-25,-0.764282
2019-08-26,-0.012733
2019-08-27,-0.27023
2019-08-28,-0.272905
